,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted
0,24.01065626144409,1.0358921007337574,14.482128524780274,0.2622053048842045,0.001,newton-cg,"{'lr__C': 0.001, 'lr__solver': 'newton-cg'}",0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06,0.34442623078169426,0.34445243520098745,0.34445243520098745,0.34442725152361797,0.34447966833516136,0.3444476033186019,1.972690834066562e-05,21,0.34445294678356797,0.3444463950857338,0.3444463950857338,0.34445269098639375,0.3444395880890207,0.34444760320609,4.931542150421464e-06,0.2600299818295116,0.26005378483490726,0.26005378483490726,0.2600309090194213,0.26007852282733607,0.26004939586086767,1.7919282863758508e-05,21,0.2600542495403816,0.26004829819961756,0.26004829819961756,0.26005401718227517,0.26004211498805113,0.2600493956219886,4.4796349293329104e-06,0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06
1,20.733467531204223,0.5201035131651114,15.310255575180054,0.38116847228819756,0.001,sag,"{'lr__C': 0.001, 'lr__solver': 'sag'}",0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06,0.34442623078169426,0.34445243520098745,0.34445243520098745,0.34442725152361797,0.34447966833516136,0.3444476033186019,1.972690834066562e-05,21,0.34445294678356797,0.3444463950857338,0.3444463950857338,0.34445269098639375,0.3444395880890207,0.34444760320609,4.931542150421464e-06,0.2600299818295116,0.26005378483490726,0.26005378483490726,0.2600309090194213,0.26007852282733607,0.26004939586086767,1.7919282863758508e-05,21,0.2600542495403816,0.26004829819961756,0.26004829819961756,0.26005401718227517,0.26004211498805113,0.2600493956219886,4.4796349293329104e-06,0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06
2,21.957060194015504,0.29829313554272613,15.55311713218689,0.11515910220890734,0.001,saga,"{'lr__C': 0.001, 'lr__solver': 'saga'}",0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06,0.34442623078169426,0.34445243520098745,0.34445243520098745,0.34442725152361797,0.34447966833516136,0.3444476033186019,1.972690834066562e-05,21,0.34445294678356797,0.3444463950857338,0.3444463950857338,0.34445269098639375,0.3444395880890207,0.34444760320609,4.931542150421464e-06,0.2600299818295116,0.26005378483490726,0.26005378483490726,0.2600309090194213,0.26007852282733607,0.26004939586086767,1.7919282863758508e-05,21,0.2600542495403816,0.26004829819961756,0.26004829819961756,0.26005401718227517,0.26004211498805113,0.2600493956219886,4.4796349293329104e-06,0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06
3,18.117853927612305,0.1703596697918337,15.083384466171264,0.263911139072526,0.001,lbfgs,"{'lr__C': 0.001, 'lr__solver': 'lbfgs'}",0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06,0.34442623078169426,0.34445243520098745,0.34445243520098745,0.34442725152361797,0.34447966833516136,0.3444476033186019,1.972690834066562e-05,21,0.34445294678356797,0.3444463950857338,0.3444463950857338,0.34445269098639375,0.3444395880890207,0.34444760320609,4.931542150421464e-06,0.2600299818295116,0.26005378483490726,0.26005378483490726,0.2600309090194213,0.26007852282733607,0.26004939586086767,1.7919282863758508e-05,21,0.2600542495403816,0.26004829819961756,0.26004829819961756,0.26005401718227517,0.26004211498805113,0.2600493956219886,4.4796349293329104e-06,0.5099313501144165,0.509954689001785,0.509954689001785,0.5099322592456975,0.5099789435136867,0.5099503853829114,1.7569515359798836e-05,17,0.5099551446356646,0.5099493094412596,0.5099493094412596,0.5099549168135112,0.5099432468305185,0.5099503854324428,4.392233627211374e-06
4,23.562743806838988,0.9695045700454992,15.112568473815918,0.6764903867986723,0.01,newton-cg,"{'lr__C': 0.01, 'lr__solver': 'newton-cg'}",0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100294073896079,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100442133840399,3.236753385335165e-05,0.3451888941903576,0.344859164467622,0.3449830026012301,0.3449664784093075,0.3450003238886767,0.34499957472680143,0.00010670577921843445,17,0.34492968205113644,0.3450578273885208,0.3451894014771961,0.3451604424420798,0.34509914621240706,0.34508729991426806,9.12435355066185e-05,0.3304803618774465,0.32601637401383743,0.3157113262779642,0.3345649997919141,0.2993065306114203,0.3212164827986361,0.01262811011872073,17,0.322789608983552,0.3276889992873675,0.33464567575533377,0.336906614020786,0.33853203576648594,0.33211258676270505,0.005951379731297399,0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100294073896079,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100442133840399,3.236753385335165e-05
5,19.1796462059021,2.003358724619931,16.972506761550903,1.246987582799869,0.01,sag,"{'lr__C': 0.01, 'lr__solver': 'sag'}",0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100294073896079,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100442133840399,3.236753385335165e-05,0.3451888941903576,0.344859164467622,0.3449830026012301,0.3449664784093075,0.3450003238886767,0.34499957472680143,0.00010670577921843445,17,0.344932270571773,0.3450578273885208,0.3451894014771961,0.3451604424420798,0.34509914621240706,0.34508781761839535,9.035073882065754e-05,0.3304803618774465,0.32601637401383743,0.3157113262779642,0.3345649997919141,0.2993065306114203,0.3212164827986361,0.01262811011872073,17,0.3218289233201321,0.3276889992873675,0.33464567575533377,0.336906614020786,0.33853203576648594,0.3319204496300211,0.0062569295868059455,0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100294073896079,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100442133840399,3.236753385335165e-05
6,24.158403158187866,0.28835417353810033,19.001147508621216,0.5032034285926608,0.01,saga,"{'lr__C': 0.01, 'lr__solver': 'saga'}",0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100294073896079,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100442133840399,3.236753385335165e-05,0.3451888941903576,0.344859164467622,0.3449830026012301,0.3449664784093075,0.3450003238886767,0.34499957472680143,0.00010670577921843445,17,0.34492968205113644,0.3450578273885208,0.3451894014771961,0.3451604424420798,0.34509914621240706,0.34508729991426806,9.12435355066185e-05,0.3304803618774465,0.32601637401383743,0.3157113262779642,0.3345649997919141,0.2993065306114203,0.3212164827986361,0.01262811011872073,17,0.322789608983552,0.3276889992873675,0.33464567575533377,0.336906614020786,0.33853203576648594,0.33211258676270505,0.005951379731297399,0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100294073896079,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100442133840399,3.236753385335165e-05
7,26.22762026786804,1.1484835975896355,19.305574655532837,0.5974020867894899,0.01,lbfgs,"{'lr__C': 0.01, 'lr__solver': 'lbfgs'}",0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100408499536576,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100465018968499,3.16360395029117e-05,0.3451888941903576,0.344859164467622,0.3449830026012301,0.3449664784093075,0.3450003238886767,0.34499957472680143,0.00010670577921843445,17,0.344932270571773,0.3450832012793887,0.3451894014771961,0.34516302031436613,0.34509914621240706,0.3450934079710262,8.962476998964514e-05,0.3304803618774465,0.32601637401383743,0.3157113262779642,0.3345649997919141,0.2993065306114203,0.3212164827986361,0.01262811011872073,17,0.3218289233201321,0.3295797791569984,0.33464567575533377,0.33592597132816737,0.33853203576648594,0.3321024770654235,0.005904847234917568,0.5099771167048055,0.5098631516316536,0.5100004576868507,0.5099322592456975,0.5098873935731941,0.5099320774061259,5.1869123175282644e-05,21,0.5099894727206151,0.5100408499536576,0.5100522925177073,0.5100807835778199,0.5100691107144492,0.5100465018968499,3.16360395029117e-05
8,31.421854257583618,1.4916332237017154,18.937584018707277,1.6789005718691883,0.1,newton-cg,"{'lr__C': 0.1, 'lr__solver': 'newton-cg'}",0.5517162471395881,0.5479884662913634,0.548903839992677,0.5525448553643354,0.5476059690561201,0.5497519269145567,0.002004640728236586,13,0.5639532222629073,0.5647248635474237,0.5652397789296626,0.564649747122228,0.5653347979312554,0.5647804819586953,0.0004945227020852893,0.45095353375259445,0.4441572543937276,0.44821752843533974,0.45271721000767545,0.4445291485004728,0.4481150173460345,0.0033991005994190846,13,0.46730034805649856,0.46831513878883957,0.4692881479549337,0.4684130571862954,0.4693749011216458,0.46853831862164264,0.0007563312889856741,0.5339814272747195,0.5590544054831245,0.5435164996235615,0.5443985010318908,0.5268985096552503,0.5415701761602859,0.010865741610257586,13,0.5819130712770928,0.5784852639837929,0.5816640805715397,0.5826798060683617,0.5826332091818578,0.5814750862165289,0.001546556529008109,0.5517162471395881,0.5479884662913634,0.548903839992677,0.5525448553643354,0.5476059690561201,0.5497519269145567,0.002004640728236586,13,0.5639532222629073,0.5647248635474237,0.5652397789296626,0.564649747122228,0.5653347979312554,0.5647804819586953,0.0004945227020852893
9,20.607630348205568,1.8825598456464498,15.19811978340149,0.5161818128352077,0.1,sag,"{'lr__C': 0.1, 'lr__solver': 'sag'}",0.5517162471395881,0.5479884662913634,0.548903839992677,0.5525448553643354,0.5476059690561201,0.5497519269145567,0.002004640728236586,13,0.5639532222629073,0.564713420983374,0.5652283363656128,0.5646383046891091,0.5653347979312554,0.5647736164464516,0.0004932898226422329,0.45095353375259445,0.4441572543937276,0.44821752843533974,0.45271721000767545,0.4445291485004728,0.4481150173460345,0.0033991005994190846,13,0.46730034805649856,0.4683010332384224,0.46927146374662143,0.46839283972380785,0.4693749011216458,0.46852811717739923,0.0007545715723822112,0.5339814272747195,0.5590544054831245,0.5435164996235615,0.5443985010318908,0.5268985096552503,0.5415701761602859,0.010865741610257586,13,0.5819130712770928,0.5781514589661735,0.5816479568385329,0.5826506719825134,0.5826332091818578,0.5813992736492342,0.001671091034847757,0.5517162471395881,0.5479884662913634,0.548903839992677,0.5525448553643354,0.5476059690561201,0.5497519269145567,0.002004640728236586,13,0.5639532222629073,0.564713420983374,0.5652283363656128,0.5646383046891091,0.5653347979312554,0.5647736164464516,0.0004932898226422329
10,20.811114645004274,0.32437920444686497,16.820193815231324,0.8364707619132364,0.1,saga,"{'lr__C': 0.1, 'lr__solver': 'saga'}",0.5517162471395881,0.5479884662913634,0.548903839992677,0.5525448553643354,0.5476059690561201,0.5497519269145567,0.002004640728236586,13,0.5639532222629073,0.564713420983374,0.5652283363656128,0.5646383046891091,0.565323355759989,0.5647713280121984,0.0004907008691488917,0.45095353375259445,0.4441572543937276,0.44821752843533974,0.45271721000767545,0.4445291485004728,0.4481150173460345,0.0033991005994190846,13,0.46730034805649856,0.4682884561793024,0.46927146374662143,0.46839283972380785,0.46935474490995566,0.4685215705232372,0.0007508418787598808,0.5339814272747195,0.5590544054831245,0.5435164996235615,0.5443985010318908,0.5268985096552503,0.5415701761602859,0.010865741610257586,13,0.5819130712770928,0.5787786904642244,0.5816479568385329,0.5826506719825134,0.582604942062067,0.581519066524886,0.0014241608059163298,0.5517162471395881,0.5479884662913634,0.548903839992677,0.5525448553643354,0.5476059690561201,0.5497519269145567,0.002004640728236586,13,0.5639532222629073,0.564713420983374,0.5652283363656128,0.5646383046891091,0.565323355759989,0.5647713280121984,0.0004907008691488917
